film.id,unique.id,sample.year,fest,fest.sect
N1501112,N1501112,2015,CLERMONT-FERRAND,National
N1501176,N1501176,2015,CLERMONT-FERRAND,National
N1501198,N1501198,2015,CLERMONT-FERRAND,National
N1501280,N1501280,2015,CLERMONT-FERRAND,National
N1501281,N1501281,2015,CLERMONT-FERRAND,National
N1501322,N1501322,2015,CLERMONT-FERRAND,National
N1501375,N1501375,2015,CLERMONT-FERRAND,National
N1501391,N1501391,2015,CLERMONT-FERRAND,National
N1501473,N1501473,2015,CLERMONT-FERRAND,National
N1501476,N1501476,2015,CLERMONT-FERRAND,National
N1501503,N1501503,2015,CLERMONT-FERRAND,National
N1501509,N1501509,2015,CLERMONT-FERRAND,National
N1501537,N1501537,2015,CLERMONT-FERRAND,National
N1501542,N1501542,2015,CLERMONT-FERRAND,National
N1501544,N1501544,2015,CLERMONT-FERRAND,National
N1501600,N1501600,2015,CLERMONT-FERRAND,Labo
N1501632,N1501632,2015,CLERMONT-FERRAND,National
N1501652,N1501652,2015,CLERMONT-FERRAND,National
N1501678,N1501678,2015,CLERMONT-FERRAND,National
N1501718,N1501718,2015,CLERMONT-FERRAND,National
N1501748,N1501748,2015,CLERMONT-FERRAND,International
N1501773,N1501773,2015,CLERMONT-FERRAND,National
N1501780,N1501780,2015,CLERMONT-FERRAND,National
N1501796,N1501796,2015,CLERMONT-FERRAND,National
N1600017,N1600017,2016,CLERMONT-FERRAND,National
N1600083,N1600083,2016,CLERMONT-FERRAND,National
N1600135,N1600135,2016,CLERMONT-FERRAND,National
N1600165,N1600165,2016,CLERMONT-FERRAND,National
N1600181,N1600181,2016,CLERMONT-FERRAND,National
N1600242,N1600242,2016,CLERMONT-FERRAND,National
N1600255,N1600255,2016,CLERMONT-FERRAND,Labo
N1600299,N1600299,2016,CLERMONT-FERRAND,National
N1600311,N1600311,2016,CLERMONT-FERRAND,National
N1600333,N1600333,2016,CLERMONT-FERRAND,National
N1600367,N1600367,2016,CLERMONT-FERRAND,National
N1600396,N1600396,2016,CLERMONT-FERRAND,National
N1600463,N1600463,2016,CLERMONT-FERRAND,Labo
N1600487,N1600487,2016,CLERMONT-FERRAND,National
N1600497,N1600497,2016,CLERMONT-FERRAND,Labo
N1600580,N1600580,2016,CLERMONT-FERRAND,National
N1600589,N1600589,2016,CLERMONT-FERRAND,National
N1600595,N1600595,2016,CLERMONT-FERRAND,Labo
N1600626,N1600626,2016,CLERMONT-FERRAND,National
N1600649,N1600649,2016,CLERMONT-FERRAND,National
N1600683,N1600683,2016,CLERMONT-FERRAND,Labo
N1600688,N1600688,2016,CLERMONT-FERRAND,National
N1600741,N1600741,2016,CLERMONT-FERRAND,National
N1600747,N1600747,2016,CLERMONT-FERRAND,National
N1600752,N1600752,2016,CLERMONT-FERRAND,National
N1600784,N1600784,2016,CLERMONT-FERRAND,National
N1600798,N1600798,2016,CLERMONT-FERRAND,National
N1600826,N1600826,2016,CLERMONT-FERRAND,National
N1600827,N1600827,2016,CLERMONT-FERRAND,National
N1600829,N1600829,2016,CLERMONT-FERRAND,National
N1600833,N1600833,2016,CLERMONT-FERRAND,National
N1600879,N1600879,2016,CLERMONT-FERRAND,National
N1600932,N1600932,2016,CLERMONT-FERRAND,National
N1601013,N1601013,2016,CLERMONT-FERRAND,National
N1601029,N1601029,2016,CLERMONT-FERRAND,National
N1601142,N1601142,2016,CLERMONT-FERRAND,International
N1601145,N1601145,2016,CLERMONT-FERRAND,National
N1601193,N1601193,2016,CLERMONT-FERRAND,National
N1601229,N1601229,2016,CLERMONT-FERRAND,National
N1601256,N1601256,2016,CLERMONT-FERRAND,National
N1601289,N1601289,2016,CLERMONT-FERRAND,National
N1601313,N1601313,2016,CLERMONT-FERRAND,National
N1601336,N1601336,2016,CLERMONT-FERRAND,National
N1601337,N1601337,2016,CLERMONT-FERRAND,National
N1601390,N1601390,2016,CLERMONT-FERRAND,National
N1601402,N1601402,2016,CLERMONT-FERRAND,National
N1601413,N1601413,2016,CLERMONT-FERRAND,National
N1601459,N1601459,2016,CLERMONT-FERRAND,National
N1601476,N1601476,2016,CLERMONT-FERRAND,National
N1601477,N1601477,2016,CLERMONT-FERRAND,National
N1601510,N1601510,2016,CLERMONT-FERRAND,National
N1601531,N1601531,2016,CLERMONT-FERRAND,National
N1601580,N1601580,2016,CLERMONT-FERRAND,National
N1601605,N1601605,2016,CLERMONT-FERRAND,National
N1601652,N1601652,2016,CLERMONT-FERRAND,National
N1601680,N1601680,2016,CLERMONT-FERRAND,National
N1601692,N1601692,2016,CLERMONT-FERRAND,National
N1700022,N1700022,2017,CLERMONT-FERRAND,National
N1700096,N1700096,2017,CLERMONT-FERRAND,Labo
N1700145,N1700145,2017,CLERMONT-FERRAND,National
N1700193,N1700193,2017,CLERMONT-FERRAND,National
N1700202,N1700202,2017,CLERMONT-FERRAND,National
N1700204,N1700204,2017,CLERMONT-FERRAND,National
N1700234,N1700234,2017,CLERMONT-FERRAND,National
N1700260,N1700260,2017,CLERMONT-FERRAND,National
N1700262,N1700262,2017,CLERMONT-FERRAND,National
N1700267,N1700267,2017,CLERMONT-FERRAND,National
N1700327,N1700327,2017,CLERMONT-FERRAND,Labo
N1700336,N1700336,2017,CLERMONT-FERRAND,National
N1700342,N1700342,2017,CLERMONT-FERRAND,National
N1700365,N1700365,2017,CLERMONT-FERRAND,National
N1700388,N1700388,2017,CLERMONT-FERRAND,National
N1700413,N1700413,2017,CLERMONT-FERRAND,National
N1700437,N1700437,2017,CLERMONT-FERRAND,National
N1700458,N1700458,2017,CLERMONT-FERRAND,National
N1700533,N1700533,2017,CLERMONT-FERRAND,National
N1700585,N1700585,2017,CLERMONT-FERRAND,National
N1700615,N1700615,2017,CLERMONT-FERRAND,National
N1700625,N1700625,2017,CLERMONT-FERRAND,National
N1700645,N1700645,2017,CLERMONT-FERRAND,National
N1700647,N1700647,2017,CLERMONT-FERRAND,National
N1700705,N1700705,2017,CLERMONT-FERRAND,National
N1700712,N1700712,2017,CLERMONT-FERRAND,National
N1700844,N1700844,2017,CLERMONT-FERRAND,National
N1700946,N1700946,2017,CLERMONT-FERRAND,National
N1700957,N1700957,2017,CLERMONT-FERRAND,National
N1700962,N1700962,2017,CLERMONT-FERRAND,National
N1700979,N1700979,2017,CLERMONT-FERRAND,National
N1700987,N1700987,2017,CLERMONT-FERRAND,National
N1700998,N1700998,2017,CLERMONT-FERRAND,National
N1701079,N1701079,2017,CLERMONT-FERRAND,National
N1701107,N1701107,2017,CLERMONT-FERRAND,National
N1701131,N1701131,2017,CLERMONT-FERRAND,Labo
N1701145,N1701145,2017,CLERMONT-FERRAND,Labo
N1701146,N1701146,2017,CLERMONT-FERRAND,National
N1701152,N1701152,2017,CLERMONT-FERRAND,Labo
N1701188,N1701188,2017,CLERMONT-FERRAND,Labo
N1701224,N1701224,2017,CLERMONT-FERRAND,National
N1701232,N1701232,2017,CLERMONT-FERRAND,National
N1701234,N1701234,2017,CLERMONT-FERRAND,National
N1701258,N1701258,2017,CLERMONT-FERRAND,National
N1701289,N1701289,2017,CLERMONT-FERRAND,National
N1701294,N1701294,2017,CLERMONT-FERRAND,National
N1701325,N1701325,2017,CLERMONT-FERRAND,National
N1701341,N1701341,2017,CLERMONT-FERRAND,National
N1701342,N1701342,2017,CLERMONT-FERRAND,Labo
N1701352,N1701352,2017,CLERMONT-FERRAND,National
N1701376,N1701376,2017,CLERMONT-FERRAND,National
N1701418,N1701418,2017,CLERMONT-FERRAND,National
N1701422,N1701422,2017,CLERMONT-FERRAND,National
N1701444,N1701444,2017,CLERMONT-FERRAND,National
N1701487,N1701487,2017,CLERMONT-FERRAND,National
N1701508,N1701508,2017,CLERMONT-FERRAND,National
N1701509,N1701509,2017,CLERMONT-FERRAND,National
N1701570,N1701570,2017,CLERMONT-FERRAND,National
N1701595,N1701595,2017,CLERMONT-FERRAND,National
N1701654,N1701654,2017,CLERMONT-FERRAND,National
N1701659,N1701659,2017,CLERMONT-FERRAND,National
N1701673,N1701673,2017,CLERMONT-FERRAND,Labo
N1701703,N1701703,2017,CLERMONT-FERRAND,National
N1701724,N1701724,2017,CLERMONT-FERRAND,National
tffnew1,tffnew1,2011,TIFF,wavelengths 4: space is the place: 2011
tffnew10,tffnew10,2011,TIFF,wavelengths 3: serial rhythms: 2011
tffnew100,tffnew100,2011,TIFF,discovery: 2011
tffnew101,tffnew101,2011,TIFF,visions: 2011
tffnew102,tffnew102,2011,TIFF,real to reel: 2011
idfnew111,tffnew102,2011,IDFA,Best of Fests
tffnew103,tffnew103,2011,TIFF,midnight madness: 2011
tffnew104,tffnew104,2011,TIFF,canada first!: 2011
tffnew105,tffnew105,2011,TIFF,special presentation: 2011
tffnew107,tffnew107,2011,TIFF,discovery: 2011
tffnew108,tffnew108,2011,TIFF,discovery: 2011
tffnew109,tffnew109,2011,TIFF,canadian open vault: 2011
tffnew11,tffnew11,2011,TIFF,short cuts canada: programme 4: 2011
tffnew110,tffnew110,2011,TIFF,masters: 2011
tffnew1108,tffnew1108,2014,TIFF,sci
tffnew1109,tffnew1109,2014,TIFF,mm
tffnew1110,tffnew1110,2014,TIFF,mast
tffnew1111,tffnew1111,2014,TIFF,sci
tffnew1113,tffnew1113,2014,TIFF,sci
N1500009,tffnew1113,2015,CLERMONT-FERRAND,National
tffnew1114,tffnew1114,2014,TIFF,sp
tffnew1115,tffnew1115,2014,TIFF,sci
tffnew1116,tffnew1116,2014,TIFF,scc
tffnew1119,tffnew1119,2014,TIFF,ctc
tffnew112,tffnew112,2011,TIFF,short cuts canada: programme 5: 2011
tffnew1120,tffnew1120,2014,TIFF,gala - close
tffnew1121,tffnew1121,2014,TIFF,mav
tffnew1122,tffnew1122,2014,TIFF,mast
tffnew1123,tffnew1123,2014,TIFF,sp
tffnew1124,tffnew1124,2014,TIFF,sci
tffnew1125,tffnew1125,2014,TIFF,sci
I1503589,tffnew1125,2015,CLERMONT-FERRAND,International
tffnew1126,tffnew1126,2014,TIFF,wl: feat
tffnew1127,tffnew1127,2014,TIFF,sci
tffnew1128,tffnew1128,2014,TIFF,scc
tffnew113,tffnew113,2011,TIFF,contemporary world cinema: 2011
tffnew1130,tffnew1130,2014,TIFF,disc
tffnew1131,tffnew1131,2014,TIFF,wl: short
tffnew1132,tffnew1132,2014,TIFF,cwc
tffnew1134,tffnew1134,2014,TIFF,ctc
tffnew1135,tffnew1135,2014,TIFF,van
tffnew1136,tffnew1136,2014,TIFF,sp
tffnew1138,tffnew1138,2014,TIFF,scc
tffnew1139,tffnew1139,2014,TIFF,sp
tffnew114,tffnew114,2011,TIFF,contemporary world cinema: 2011
tffnew1140,tffnew1140,2014,TIFF,sci
tffnew1141,tffnew1141,2014,TIFF,fp
tffnew1142,tffnew1142,2014,TIFF,scc
tffnew1143,tffnew1143,2014,TIFF,disc
tffnew1144,tffnew1144,2014,TIFF,disc
tffnew1145,tffnew1145,2014,TIFF,disc
tffnew1146,tffnew1146,2014,TIFF,doc
idfnew720,tffnew1146,2014,IDFA,Best of Fests
tffnew1147,tffnew1147,2014,TIFF,wl: short
tffnew1148,tffnew1148,2014,TIFF,sp
tffnew1149,tffnew1149,2014,TIFF,cwc
tffnew115,tffnew115,2011,TIFF,special presentation: 2011
tffnew1151,tffnew1151,2014,TIFF,sp
tffnew1152,tffnew1152,2014,TIFF,mm
tffnew1153,tffnew1153,2014,TIFF,disc
tffnew1155,tffnew1155,2014,TIFF,scc
tffnew1156,tffnew1156,2014,TIFF,gala - aft
tffnew1157,tffnew1157,2014,TIFF,cwc
tffnew116,tffnew116,2011,TIFF,vanguard: 2011
tffnew1160,tffnew1160,2014,TIFF,gala
tffnew1161,tffnew1161,2014,TIFF,sp
tffnew1162,tffnew1162,2014,TIFF,cwc
tffnew1163,tffnew1163,2014,TIFF,scc
tffnew1164,tffnew1164,2014,TIFF,wl: short
tffnew1165,tffnew1165,2014,TIFF,scc
tffnew1166,tffnew1166,2014,TIFF,sp
tffnew1167,tffnew1167,2014,TIFF,wl: short
tffnew1168,tffnew1168,2014,TIFF,ctc
tffnew1169,tffnew1169,2014,TIFF,wl: short
tffnew117,tffnew117,2011,TIFF,contemporary world cinema: 2011
tffnew1170,tffnew1170,2014,TIFF,scc
tffnew1171,tffnew1171,2014,TIFF,scc
tffnew1173,tffnew1173,2014,TIFF,sci
tffnew1175,tffnew1175,2014,TIFF,scc
tffnew1176,tffnew1176,2014,TIFF,sp
tffnew1177,tffnew1177,2014,TIFF,ctc
tffnew1179,tffnew1179,2014,TIFF,ctq
tffnew118,tffnew118,2011,TIFF,discovery: 2011
tffnew1180,tffnew1180,2014,TIFF,ctq
tffnew1181,tffnew1181,2014,TIFF,mm
tffnew1182,tffnew1182,2014,TIFF,cwc
tffnew1183,tffnew1183,2014,TIFF,cwc
tffnew1184,tffnew1184,2014,TIFF,scc
tffnew1185,tffnew1185,2014,TIFF,sp
tffnew1186,tffnew1186,2014,TIFF,wl: short
tffnew1187,tffnew1187,2014,TIFF,scc
tffnew1188,tffnew1188,2014,TIFF,wl: short
tffnew1189,tffnew1189,2014,TIFF,sci
tffnew119,tffnew119,2011,TIFF,special presentation: 2011
tffnew1190,tffnew1190,2014,TIFF,mav
frnew690,tffnew1190,2015,FRAMELINE,Documentary
tffnew1191,tffnew1191,2014,TIFF,cwc
tffnew1192,tffnew1192,2014,TIFF,sp
tffnew1193,tffnew1193,2014,TIFF,ctq
tffnew1194,tffnew1194,2014,TIFF,disc
tffnew1195,tffnew1195,2014,TIFF,sp
tffnew1196,tffnew1196,2014,TIFF,mm
tffnew1197,tffnew1197,2014,TIFF,sp
tffnew1198,tffnew1198,2014,TIFF,scc
tffnew1199,tffnew1199,2014,TIFF,wl: feat
idfnew762,tffnew1199,2014,IDFA,Framing Reality
tffnew12,tffnew12,2011,TIFF,wavelengths 5: the return/aberration of light: 2011
tffnew120,tffnew120,2011,TIFF,short cuts canada: programme 3: 2011
tffnew1200,tffnew1200,2014,TIFF,gala
tffnew1201,tffnew1201,2014,TIFF,sci
tffnew1202,tffnew1202,2014,TIFF,sci
tffnew1203,tffnew1203,2014,TIFF,sp
tffnew1204,tffnew1204,2014,TIFF,scc
tffnew1205,tffnew1205,2014,TIFF,cwc
tffnew1206,tffnew1206,2014,TIFF,scc
tffnew1207,tffnew1207,2014,TIFF,wl: feat
tffnew1208,tffnew1208,2014,TIFF,disc
tffnew1211,tffnew1211,2014,TIFF,mast
tffnew1213,tffnew1213,2014,TIFF,cwc
tffnew1215,tffnew1215,2014,TIFF,wl: feat
tffnew1216,tffnew1216,2014,TIFF,sp
tffnew1217,tffnew1217,2014,TIFF,sp
tffnew1218,tffnew1218,2014,TIFF,sci
tffnew1219,tffnew1219,2014,TIFF,cwc
tffnew1220,tffnew1220,2014,TIFF,se
tffnew1221,tffnew1221,2014,TIFF,cwc
tffnew1222,tffnew1222,2014,TIFF,scc
tffnew1223,tffnew1223,2014,TIFF,sp
tffnew1224,tffnew1224,2014,TIFF,sp
tffnew1225,tffnew1225,2014,TIFF,van
tffnew1226,tffnew1226,2014,TIFF,se
tffnew1227,tffnew1227,2014,TIFF,sci
tffnew1228,tffnew1228,2014,TIFF,disc
frnew714,tffnew1228,2015,FRAMELINE,World Cinema
tffnew1229,tffnew1229,2014,TIFF,ctc
tffnew123,tffnew123,2011,TIFF,gala presentation: 2011
tffnew1230,tffnew1230,2014,TIFF,gala
tffnew1231,tffnew1231,2014,TIFF,sp
tffnew1232,tffnew1232,2014,TIFF,cwc
tffnew1233,tffnew1233,2014,TIFF,wl: feat
tffnew1234,tffnew1234,2014,TIFF,sp
tffnew1235,tffnew1235,2014,TIFF,van
tffnew1236,tffnew1236,2014,TIFF,cwc
tffnew1237,tffnew1237,2014,TIFF,mast
tffnew1238,tffnew1238,2014,TIFF,scc
frnew721,tffnew1238,2015,FRAMELINE,Short
tffnew1239,tffnew1239,2014,TIFF,ctq
tffnew124,tffnew124,2011,TIFF,discovery: 2011
tffnew1240,tffnew1240,2014,TIFF,wl: feat
tffnew1241,tffnew1241,2014,TIFF,sp
tffnew1242,tffnew1242,2014,TIFF,sp
tffnew1243,tffnew1243,2014,TIFF,van
tffnew1244,tffnew1244,2014,TIFF,doc
idfnew805,tffnew1244,2014,IDFA,Masters
tffnew1245,tffnew1245,2014,TIFF,disc
tffnew1246,tffnew1246,2014,TIFF,sci
tffnew1247,tffnew1247,2014,TIFF,sci
tffnew1248,tffnew1248,2014,TIFF,cwc
tffnew1249,tffnew1249,2014,TIFF,ctq
tffnew125,tffnew125,2011,TIFF,vanguard: 2011
tffnew1250,tffnew1250,2014,TIFF,disc
tffnew1251,tffnew1251,2014,TIFF,cwc
tffnew1252,tffnew1252,2014,TIFF,scc
tffnew1253,tffnew1253,2014,TIFF,gala
tffnew1255,tffnew1255,2014,TIFF,wl: short
tffnew1256,tffnew1256,2014,TIFF,scc
tffnew1258,tffnew1258,2014,TIFF,mm
tffnew1259,tffnew1259,2014,TIFF,cwc
tffnew126,tffnew126,2011,TIFF,short cuts canada: programme 5: 2011
tffnew1264,tffnew1264,2014,TIFF,cwc
tffnew1265,tffnew1265,2014,TIFF,cwc
tffnew1267,tffnew1267,2014,TIFF,scc
tffnew1268,tffnew1268,2014,TIFF,cwc
tffnew1269,tffnew1269,2014,TIFF,disc
tffnew127,tffnew127,2011,TIFF,real to reel: 2011
idfnew155,tffnew127,2011,IDFA,Masters
tffnew1270,tffnew1270,2014,TIFF,wl: feat
tffnew1271,tffnew1271,2014,TIFF,cwc
tffnew1272,tffnew1272,2014,TIFF,kid
tffnew1273,tffnew1273,2014,TIFF,gala
tffnew1274,tffnew1274,2014,TIFF,scc
tffnew1275,tffnew1275,2014,TIFF,sci
tffnew1277,tffnew1277,2014,TIFF,sp
tffnew1278,tffnew1278,2014,TIFF,cwc
tffnew1279,tffnew1279,2014,TIFF,wl: feat
tffnew128,tffnew128,2011,TIFF,contemporary world cinema: 2011
tffnew1281,tffnew1281,2014,TIFF,disc
tffnew1282,tffnew1282,2014,TIFF,scc
tffnew1283,tffnew1283,2014,TIFF,cwc
tffnew1284,tffnew1284,2014,TIFF,scc
tffnew1285,tffnew1285,2014,TIFF,sci
tffnew1286,tffnew1286,2014,TIFF,disc
tffnew1288,tffnew1288,2014,TIFF,cwc
tffnew1289,tffnew1289,2014,TIFF,scc
tffnew129,tffnew129,2011,TIFF,special presentation: 2011
tffnew1290,tffnew1290,2014,TIFF,cwc
tffnew1291,tffnew1291,2014,TIFF,van
tffnew1292,tffnew1292,2014,TIFF,wl: short
tffnew1293,tffnew1293,2014,TIFF,sp
tffnew1294,tffnew1294,2014,TIFF,disc
tffnew1296,tffnew1296,2014,TIFF,sp
tffnew1298,tffnew1298,2014,TIFF,disc
tffnew1299,tffnew1299,2014,TIFF,cwc
frnew739,tffnew1299,2015,FRAMELINE,World Cinema
tffnew13,tffnew13,2011,TIFF,discovery: 2011
tffnew1300,tffnew1300,2014,TIFF,sp
tffnew1308,tffnew1308,2014,TIFF,disc
tffnew1309,tffnew1309,2014,TIFF,scc
tffnew131,tffnew131,2011,TIFF,real to reel: 2011
idfnew145,tffnew131,2011,IDFA,Panorama
tffnew1310,tffnew1310,2014,TIFF,cwc
tffnew1311,tffnew1311,2014,TIFF,cwc
tffnew1312,tffnew1312,2014,TIFF,sp
tffnew1313,tffnew1313,2014,TIFF,doc
tffnew1315,tffnew1315,2014,TIFF,sci
tffnew1316,tffnew1316,2014,TIFF,scc
tffnew1317,tffnew1317,2014,TIFF,cwc
tffnew1318,tffnew1318,2014,TIFF,sp
tffnew1319,tffnew1319,2014,TIFF,cwc
tffnew132,tffnew132,2011,TIFF,real to reel: 2011
idfnew151,tffnew132,2011,IDFA,IDFA Competition for Feature-Length Documentary
tffnew1321,tffnew1321,2014,TIFF,mast
tffnew1322,tffnew1322,2014,TIFF,doc
tffnew1325,tffnew1325,2014,TIFF,ctq
tffnew1326,tffnew1326,2014,TIFF,van
tffnew1327,tffnew1327,2014,TIFF,sp
tffnew1328,tffnew1328,2014,TIFF,scc
tffnew1329,tffnew1329,2014,TIFF,doc
tffnew133,tffnew133,2011,TIFF,special presentation: 2011
tffnew1330,tffnew1330,2014,TIFF,doc
idfnew859,tffnew1330,2014,IDFA,Masters
tffnew1332,tffnew1332,2014,TIFF,fp
tffnew1334,tffnew1334,2014,TIFF,sci
I1503338,tffnew1334,2015,CLERMONT-FERRAND,Labo
tffnew1335,tffnew1335,2014,TIFF,wl: short
tffnew1336,tffnew1336,2014,TIFF,sp
tffnew1337,tffnew1337,2014,TIFF,cwc
tffnew1338,tffnew1338,2014,TIFF,scc
tffnew1339,tffnew1339,2014,TIFF,disc
tffnew134,tffnew134,2011,TIFF,city to city: 2011
tffnew1340,tffnew1340,2014,TIFF,sp
tffnew1342,tffnew1342,2014,TIFF,scc
tffnew1343,tffnew1343,2014,TIFF,wl: short
tffnew1344,tffnew1344,2014,TIFF,wl: short
tffnew1345,tffnew1345,2014,TIFF,wl: short
tffnew1347,tffnew1347,2014,TIFF,van
tffnew1348,tffnew1348,2014,TIFF,wl: short
tffnew1349,tffnew1349,2014,TIFF,sci
tffnew135,tffnew135,2011,TIFF,visions: 2011
tffnew1351,tffnew1351,2014,TIFF,cwc
tffnew1352,tffnew1352,2014,TIFF,sp
tffnew1353,tffnew1353,2014,TIFF,gala
tffnew1354,tffnew1354,2014,TIFF,sci
I1503783,tffnew1354,2015,CLERMONT-FERRAND,International
tffnew1355,tffnew1355,2014,TIFF,sp
tffnew1356,tffnew1356,2014,TIFF,sci
tffnew1357,tffnew1357,2014,TIFF,sci
frnew764,tffnew1357,2015,FRAMELINE,Short
tffnew1359,tffnew1359,2014,TIFF,sp
tffnew136,tffnew136,2011,TIFF,contemporary world cinema: 2011
tffnew1360,tffnew1360,2014,TIFF,sp
tffnew1361,tffnew1361,2014,TIFF,fp
tffnew1362,tffnew1362,2014,TIFF,disc
tffnew1363,tffnew1363,2014,TIFF,sp
tffnew1365,tffnew1365,2014,TIFF,wl: short
tffnew1366,tffnew1366,2014,TIFF,cwc
tffnew1367,tffnew1367,2014,TIFF,wl: short
tffnew1368,tffnew1368,2014,TIFF,sp
tffnew1369,tffnew1369,2014,TIFF,sp
tffnew137,tffnew137,2011,TIFF,short cuts canada: programme 1: 2011
tffnew1370,tffnew1370,2014,TIFF,mast
tffnew1371,tffnew1371,2014,TIFF,van
tffnew1372,tffnew1372,2014,TIFF,doc
tffnew1373,tffnew1373,2014,TIFF,sp
tffnew1374,tffnew1374,2014,TIFF,sp
tffnew1376,tffnew1376,2014,TIFF,scc
tffnew1377,tffnew1377,2014,TIFF,gala
tffnew1378,tffnew1378,2014,TIFF,scc
tffnew1379,tffnew1379,2014,TIFF,gala - aft
tffnew138,tffnew138,2011,TIFF,discovery: 2011
tffnew1380,tffnew1380,2014,TIFF,wl: short
tffnew1381,tffnew1381,2014,TIFF,cwc
tffnew1382,tffnew1382,2014,TIFF,ctc
tffnew1383,tffnew1383,2014,TIFF,wl: short
tffnew1384,tffnew1384,2014,TIFF,disc
tffnew1385,tffnew1385,2014,TIFF,kid
tffnew1386,tffnew1386,2014,TIFF,disc
tffnew1387,tffnew1387,2014,TIFF,sci
tffnew1388,tffnew1388,2014,TIFF,doc
tffnew1389,tffnew1389,2014,TIFF,sp
tffnew139,tffnew139,2011,TIFF,special presentation: 2011
tffnew1390,tffnew1390,2014,TIFF,van
tffnew1392,tffnew1392,2014,TIFF,sci
tffnew1393,tffnew1393,2014,TIFF,scc
tffnew1395,tffnew1395,2014,TIFF,kid
tffnew1396,tffnew1396,2014,TIFF,wl: feat
tffnew1397,tffnew1397,2014,TIFF,disc
tffnew1398,tffnew1398,2014,TIFF,ctq
tffnew1399,tffnew1399,2014,TIFF,wl: feat
tffnew14,tffnew14,2011,TIFF,short cuts canada: programme 6: 2011
tffnew1400,tffnew1400,2014,TIFF,van
tffnew1401,tffnew1401,2014,TIFF,sp
tffnew1402,tffnew1402,2014,TIFF,scc
tffnew1403,tffnew1403,2014,TIFF,sp
tffnew1406,tffnew1406,2014,TIFF,se
tffnew1407,tffnew1407,2014,TIFF,doc
tffnew1408,tffnew1408,2014,TIFF,disc
tffnew1409,tffnew1409,2014,TIFF,scc
tffnew141,tffnew141,2011,TIFF,contemporary world cinema: 2011
tffnew1410,tffnew1410,2014,TIFF,cwc
tffnew1411,tffnew1411,2014,TIFF,doc
idfnew1242,tffnew1411,2015,IDFA,Top 10
tffnew1413,tffnew1413,2014,TIFF,sci
tffnew1414,tffnew1414,2014,TIFF,cwc
tffnew1415,tffnew1415,2014,TIFF,mav
tffnew1416,tffnew1416,2014,TIFF,scc
tffnew1417,tffnew1417,2014,TIFF,sp
tffnew1418,tffnew1418,2014,TIFF,ctq
tffnew1419,tffnew1419,2014,TIFF,gala
tffnew142,tffnew142,2011,TIFF,wavelengths 4: space is the place: 2011
tffnew1420,tffnew1420,2014,TIFF,disc
tffnew1421,tffnew1421,2014,TIFF,cwc
tffnew1422,tffnew1422,2014,TIFF,sp
tffnew1423,tffnew1423,2014,TIFF,wl: short
tffnew1424,tffnew1424,2014,TIFF,sp
tffnew1425,tffnew1425,2014,TIFF,van
tffnew1426,tffnew1426,2014,TIFF,mm
tffnew1427,tffnew1427,2014,TIFF,scc
tffnew1428,tffnew1428,2014,TIFF,gala
tffnew1429,tffnew1429,2014,TIFF,mast
tffnew143,tffnew143,2011,TIFF,short cuts canada: programme 2: 2011
tffnew1430,tffnew1430,2014,TIFF,cwc
tffnew1431,tffnew1431,2014,TIFF,wl: feat
tffnew1432,tffnew1432,2014,TIFF,gala
tffnew1433,tffnew1433,2014,TIFF,sp
tffnew1435,tffnew1435,2014,TIFF,ctq
tffnew1436,tffnew1436,2014,TIFF,mast
tffnew1437,tffnew1437,2014,TIFF,sp
tffnew1438,tffnew1438,2014,TIFF,disc
tffnew1439,tffnew1439,2014,TIFF,cwc
tffnew1440,tffnew1440,2014,TIFF,mm
tffnew1441,tffnew1441,2014,TIFF,sp
tffnew1442,tffnew1442,2014,TIFF,sp
tffnew1443,tffnew1443,2014,TIFF,wl: short
tffnew1444,tffnew1444,2014,TIFF,disc
tffnew1445,tffnew1445,2014,TIFF,gala - open
tffnew1446,tffnew1446,2014,TIFF,sp
tffnew1447,tffnew1447,2014,TIFF,doc
tffnew1448,tffnew1448,2014,TIFF,sci
tffnew1449,tffnew1449,2014,TIFF,sp
tffnew145,tffnew145,2011,TIFF,midnight madness: 2011
tffnew1450,tffnew1450,2014,TIFF,cwc
