film.id,unique.id,sample.year,fest,fest.sect,imdb.id,title.mixed,prod.year,length.min,length,prod.country.1.en,prod.country.2.en,prod.country.3.en,prod.country.4.en,prod.country.5.en,prod.country.6.en,prod.country.7.en,regions.mena,regions.africa,regions.asia,regions.na,regions.eu,regions.la,regions.ocean,director.1,director.2,director.3,director.4,director.5,director.6,director.7,director.8,director.9,director.10,director.11,director.12,director.13,director.14,director.15,director.16,director.17,director.18,director.19,director.20,director.21,director.22,director.23,director.24,director.25,director.26,animt,doc,exp,fict,lgbtq,imdb.fest,retro.fest.sect,competition,genre,fest.first,fest.sect.first,sample.year.first,fest.show.delay.3year.and.more
idfnew996,idfnew996,2015,IDFA,Paradocs,,(self)exhibitions,2015.0,14.0,40 min. or shorter,Spain,,,,,,,0,0,0,0,1,0,0,Florencia Aliberti,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,IDFA,Paradocs,2015,0.0
idfnew997,idfnew997,2015,IDFA,Panorama,tt3592340,10 billion - what's on your plate?,2015.0,102.0,41 min. or longer,Germany,,,,,,,0,0,0,0,1,0,0,Valentin Thurn,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Panorama,2015,0.0
idfnew998,idfnew998,2015,IDFA,Panorama,tt4126312,"3½ minutes, ten bullets",2015.0,98.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,Marc Silver,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,IDFA,Panorama,2015,0.0
idfnew999,idfnew999,2015,IDFA,IDFA Competition for Dutch Documentary,tt5529874,a boy's dream,2015.0,75.0,41 min. or longer,Netherlands,,,,,,,0,0,0,0,1,0,0,Walther Grotenhuis,Cinta Forger,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,IDFA,IDFA Competition for Dutch Documentary,2015,0.0
N1100126,N1100126,2011,CLERMONT-FERRAND,National,tt1765880,le cirque,2010.0,7.0,40 min. or shorter,France,Canada,,,,,,0,0,0,1,1,0,0,Brault Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National,2011,0.0
N1100132,N1100132,2011,CLERMONT-FERRAND,National,tt1684656,dr nazi,2011.0,15.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Chemla Joan,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100163,N1100163,2011,CLERMONT-FERRAND,Labo,tt3793222,magia,2010.0,6.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Cairaschi Gérard,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,other films,1,0,1,experimental fiction,CLERMONT-FERRAND,Labo,2011,0.0
N1100175,N1100175,2011,CLERMONT-FERRAND,National,tt2077729,coloscopia,2011.0,13.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Forgeard BenoÓt,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100176,N1100176,2011,CLERMONT-FERRAND,National,,kataô,,30.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Doyon Claire,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,1,other fiction,CLERMONT-FERRAND,National,2011,
N1100196,N1100196,2011,CLERMONT-FERRAND,National,tt1846807,un mardi,2010.0,19.0,40 min. or shorter,France,Lebanon,,,,,,1,0,0,0,1,0,0,El Chamaa Sabine,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100203,N1100203,2011,CLERMONT-FERRAND,National,tt1653053,red balloon,2010.0,13.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Wajsbrot Alexis,Mace Damien,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100216,N1100216,2011,CLERMONT-FERRAND,National,tt4719812,le meilleur ami de l'homme,2010.0,12.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Mariette Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100220,N1100220,2011,CLERMONT-FERRAND,National,,l' amour-propre,,35.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Silhol Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,1,other fiction,CLERMONT-FERRAND,National,2011,
N1100223,N1100223,2011,CLERMONT-FERRAND,National,tt1714698,pandore,2010.0,36.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Vernier Virgil,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,CLERMONT-FERRAND,National,2011,0.0
N1100254,N1100254,2011,CLERMONT-FERRAND,National,tt1744610,hurlement d'un poisson,2011.0,19.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Carfora Sébastien,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100262,N1100262,2011,CLERMONT-FERRAND,National,tt1846619,la grande muraille de qin,2009.0,24.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Cherti Khalil,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100268,N1100268,2011,CLERMONT-FERRAND,Labo,,splitting the atom,,5.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Salier Edouard,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,0,0,1,animation fiction,CLERMONT-FERRAND,Labo,2011,
N1100288,N1100288,2011,CLERMONT-FERRAND,National,tt1661065,love patate,2010.0,13.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Cuvelier Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National,2011,0.0
N1100301,N1100301,2011,CLERMONT-FERRAND,National,tt1620896,monsieur l'abbé,2010.0,36.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Lenoir Blandine,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100314,N1100314,2011,CLERMONT-FERRAND,National,tt1634870,shadows of silence,2010.0,11.0,40 min. or shorter,France,Sri Lanka,,,,,,0,0,1,0,1,0,0,Raveendran Pradeepan,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100327,N1100327,2011,CLERMONT-FERRAND,National,tt2224263,jéricho,2010.0,30.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Erde Tamara,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,other films,0,0,1,experimental fiction,CLERMONT-FERRAND,National,2011,0.0
N1100342,N1100342,2011,CLERMONT-FERRAND,National,tt1736536,aglaée,2010.0,19.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Rosenberg Rudi,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100388,N1100388,2011,CLERMONT-FERRAND,Labo,,aprës moi,,4.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Robert Antoine,Riciotti Mickael,Flouw Benjamin,Fibleuil Dorianne,Charruaud Madeleine,Bozovic Thomas,Boucher Paul-Emile,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,other films,0,0,1,animation fiction,CLERMONT-FERRAND,Labo,2011,
N1100407,N1100407,2011,CLERMONT-FERRAND,National,tt1788399,le costume en partage,2010.0,10.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Desmarres Mathias,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,CLERMONT-FERRAND,National,2011,0.0
N1100433,N1100433,2011,CLERMONT-FERRAND,National,tt1783260,diane wellington,2010.0,16.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Des PalliËres Arnaud,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100443,N1100443,2011,CLERMONT-FERRAND,National,tt1692902,rubika,2010.0,3.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Baudean Claire,Habas Ludovic,Krebs MickaÎl,Legay Julien,Ma Chao,Rousseau Florent,Roux Caroline,Vaxelaire Margaux,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National,2011,0.0
N1100457,N1100457,2011,CLERMONT-FERRAND,National,tt1765690,anne et les tremblements,2010.0,20.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Anspach Solveig,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100521,N1100521,2011,CLERMONT-FERRAND,National,tt1804603,manu,2010.0,25.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,ElkaÔm Jérémie,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100523,N1100523,2011,CLERMONT-FERRAND,National,tt1667101,la dame au chien,2010.0,16.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Manivel Damien,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100562,N1100562,2011,CLERMONT-FERRAND,National,tt1966625,tremblay-en-france,2010.0,22.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Vizioz Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100565,N1100565,2011,CLERMONT-FERRAND,National,tt1764229,chair disparue,2010.0,18.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Mieszala Pascal,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100589,N1100589,2011,CLERMONT-FERRAND,National,tt1767331,la femme du lac,2010.0,14.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Philippon-Aginski Mathilde,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National,2011,0.0
N1100618,N1100618,2011,CLERMONT-FERRAND,National,tt1714726,sur la títe de bertha boxcar,2010.0,25.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Terrail Angela,Adel Soufiane,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100640,N1100640,2011,CLERMONT-FERRAND,National,tt1669707,vasco,2010.0,11.0,40 min. or shorter,France,Belgium,,,,,,0,0,0,0,1,0,0,Laudenbach Sébastien,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National,2011,0.0
N1100641,N1100641,2011,CLERMONT-FERRAND,National,tt1791620,terrains glissants,2010.0,10.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Vogel FranÁois,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,other films,0,0,1,animation fiction,CLERMONT-FERRAND,National,2011,0.0
N1100666,N1100666,2011,CLERMONT-FERRAND,National,tt1714163,un nuevo baile,2010.0,23.0,40 min. or shorter,France,Chile,,,,,,0,0,0,0,1,1,0,Lasnibat Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100690,N1100690,2011,CLERMONT-FERRAND,National,tt1990396,ya basta !,2010.0,11.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Kervern Gustave,Rost Sébastien,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100703,N1100703,2011,CLERMONT-FERRAND,National,tt1802805,miss daisy cutter,2010.0,5.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Sanches Laen,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National,2011,0.0
N1100719,N1100719,2011,CLERMONT-FERRAND,National,tt1653921,petit tailleur,2010.0,43.0,41 min. or longer,France,,,,,,,0,0,0,0,1,0,0,Garrel Louis,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100730,N1100730,2011,CLERMONT-FERRAND,National,,branque brol tambours,,6.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Breton Aurélien,BrouyËre Lionel,Gasnier M. Caroline,Leleu BenoÓt,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,0,0,1,animation fiction,CLERMONT-FERRAND,National,2011,
N1100734,N1100734,2011,CLERMONT-FERRAND,National,,telegraphics,,6.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Delacharlery Antoine,Schneider Lena,Parent Léopold,Thibault Thomas,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,0,0,1,animation fiction,CLERMONT-FERRAND,National,2011,
N1100750,N1100750,2011,CLERMONT-FERRAND,National,tt4835920,chroniques du pont,2010.0,3.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Wei Hefang,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,0,0,1,animation fiction,CLERMONT-FERRAND,National,2011,0.0
N1100755,N1100755,2011,CLERMONT-FERRAND,National,tt3707774,m'échapper de son regard,2010.0,3.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Chen Chen,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National,2011,0.0
N1100793,N1100793,2011,CLERMONT-FERRAND,National,tt1720103,far from manhattan,2010.0,21.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Goldberg Jacky,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100796,N1100796,2011,CLERMONT-FERRAND,National,tt1714668,la femme ‡ cordes,2010.0,16.0,40 min. or shorter,France,Belgium,,,,,,0,0,0,0,1,0,0,Mavounia-Kouka Vladimir,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National,2011,0.0
N1100798,N1100798,2011,CLERMONT-FERRAND,National,,smoking et trompette,,25.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Potier RaphaÎl,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,1,other fiction,CLERMONT-FERRAND,National,2011,
N1100808,N1100808,2011,CLERMONT-FERRAND,National,tt1805197,dans la jungle des villes,2010.0,29.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Eyriey Denis,Demoustier Stéphane,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100816,N1100816,2011,CLERMONT-FERRAND,Labo,tt11780698,le corbeau blanc,2011.0,9.0,40 min. or shorter,France,Ukraine,,,,,,0,0,0,0,1,0,0,Lavrenishyn Anatoliy,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,0,0,1,animation fiction,CLERMONT-FERRAND,Labo,2011,0.0
N1100888,N1100888,2011,CLERMONT-FERRAND,National,tt4488822,opale plage,2010.0,18.0,40 min. or shorter,France,Belgium,,,,,,0,0,0,0,1,0,0,Grave Marie-Eve de,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1100947,N1100947,2011,CLERMONT-FERRAND,National,tt1946522,¿ cor et ‡ cri,2010.0,29.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Pancot Brice,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101006,N1101006,2011,CLERMONT-FERRAND,National,tt1833869,le piano,2011.0,26.0,40 min. or shorter,France,Armenia,,,,,,0,0,1,0,1,0,0,Minasian Lévon,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101058,N1101058,2011,CLERMONT-FERRAND,National,tt2161367,franáoise,2010.0,2.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Duhamel Elsa,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National,2011,0.0
N1101061,N1101061,2011,CLERMONT-FERRAND,National,,je vais ‡ disneyland,,3.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Blandin Calvin Antoine ,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,0,0,1,animation fiction,CLERMONT-FERRAND,National,2011,
N1101105,N1101105,2011,CLERMONT-FERRAND,National,tt3759462,siggil,2010.0,20.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Mazet Rémi,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101125,N1101125,2011,CLERMONT-FERRAND,National,tt1946349,nuisible(s),2010.0,4.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Hupin Erick,Baldzuhn Hans,Nahoum Pierre,Ode Baptiste,Puech Philippe,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National,2011,0.0
N1101183,N1101183,2011,CLERMONT-FERRAND,National,tt2294741,moonlight lover,2011.0,27.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Amesland Guilhem,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101235,N1101235,2011,CLERMONT-FERRAND,National,tt2089620,au bord du monde,2011.0,25.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Coqueret Hervé,Bicler Cécile,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101247,N1101247,2011,CLERMONT-FERRAND,National,tt1828293,sortie de route,2011.0,19.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Hazan Jonathan,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101263,N1101263,2011,CLERMONT-FERRAND,National,tt1715323,chef d'oeuvre ?,2010.0,13.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Moullet Luc,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,CLERMONT-FERRAND,National,2011,0.0
N1101283,N1101283,2011,CLERMONT-FERRAND,National,tt1885420,tomatl : chronique de la fin d'un monde,2011.0,10.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Briceno Luis,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,other films,0,0,1,animation documentary,CLERMONT-FERRAND,National,2011,0.0
N1101285,N1101285,2011,CLERMONT-FERRAND,National,tt1907704,l' accordeur,2010.0,13.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Treiner Olivier,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101305,N1101305,2011,CLERMONT-FERRAND,National,tt1762363,deux inconnus,2011.0,14.0,40 min. or shorter,France,United States,,,,,,0,0,0,1,1,0,0,Wolkstein Lauren,Radcliff Christopher,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101319,N1101319,2011,CLERMONT-FERRAND,Labo,tt2013236,il était une fois l'huile,2010.0,14.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Paronnaud Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,Labo,2011,0.0
N1101342,N1101342,2011,CLERMONT-FERRAND,National,tt1815764,j'aurais pu ítre une pute,2011.0,24.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Kasmi Baya,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101349,N1101349,2011,CLERMONT-FERRAND,National,tt1712519,enfant de yak,2010.0,26.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Boula Christophe,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101364,N1101364,2011,CLERMONT-FERRAND,National,tt1776116,checkpoint,2011.0,19.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Amar Ruben,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101367,N1101367,2011,CLERMONT-FERRAND,National,tt1825107,paris shanghai,2011.0,25.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Cailley Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101371,N1101371,2011,CLERMONT-FERRAND,National,tt3143436,un homme debout,2011.0,29.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Mansour Foued,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2011,0.0
N1101373,N1101373,2011,CLERMONT-FERRAND,Labo,,l' anomalie,,9.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Cotentin Régis,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,other films,0,0,1,experimental fiction,CLERMONT-FERRAND,Labo,2011,
N1200026,N1200026,2012,CLERMONT-FERRAND,National,tt1842396,le ciel en bataille,2011.0,42.0,41 min. or longer,France,Switzerland,,,,,,0,0,0,0,1,0,0,B Rachid,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,1,other documentary,CLERMONT-FERRAND,National,2012,0.0
N1200063,N1200063,2012,CLERMONT-FERRAND,National,tt2127297,jean-luc persécuté,2011.0,45.0,41 min. or longer,France,,,,,,,0,0,0,0,1,0,0,Laborie Emmanuel,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2012,0.0
N1200110,N1200110,2012,CLERMONT-FERRAND,National,tt1793241,l' attaque du monstre géant suceur de cerveaux de l'espace,2010.0,19.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Rieu Guillaume,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2012,0.0
N1200176,N1200176,2012,CLERMONT-FERRAND,National,tt2036439,sous la lame de l'épée,2011.0,13.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Cisterne Hélier,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2012,0.0
N1200178,N1200178,2012,CLERMONT-FERRAND,National,tt1964667,douce,2011.0,30.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Bailly Sébastien,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2012,0.0
N1200232,N1200232,2012,CLERMONT-FERRAND,National,tt2033342,parmi nous,2012.0,30.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Cogitore Clément,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2012,0.0
N1200265,N1200265,2012,CLERMONT-FERRAND,National,tt2182005,les conquérants,2011.0,12.0,40 min. or shorter,France,Canada,,,,,,0,0,0,1,1,0,0,Szabo Sarolta,B‡nÚczki Tibor,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National,2012,0.0
N1200269,N1200269,2012,CLERMONT-FERRAND,National,tt2047779,looking at the dead,2011.0,22.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Périot Jean-Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,CLERMONT-FERRAND,National,2012,0.0
N1200310,N1200310,2012,CLERMONT-FERRAND,National,tt2048735,egaro,2011.0,6.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,Le Borgne MaÔwenn,Moreau AnaÎlle,Provoost Alexia,Taroni Simon,Salamone Bruno,Delaunay BenoÓt,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National,2012,0.0
