unique.id,imdb.id,title.mixed,prod.year,length.min,length,prod.country.1.en,prod.country.2.en,prod.country.3.en,prod.country.4.en,prod.country.5.en,prod.country.6.en,prod.country.7.en,regions.mena,regions.africa,regions.asia,regions.na,regions.eu,regions.la,regions.ocean,director.1,director.2,director.3,director.4,director.5,director.6,director.7,director.8,director.9,director.10,director.11,director.12,director.13,director.14,director.15,director.16,director.17,director.18,director.19,director.20,director.21,director.22,director.23,director.24,director.25,director.26,animt,doc,exp,fict,lgbtq,imdb.fest,retro.fest.sect,competition,genre,fest.first,fest.sect.first,sample.year.first,fest.show.delay.3year.and.more
f9086,tt2325741,v tumane (in the fog),2012,127,41 min. or longer,Germany,Russia,Latvia,Netherlands,Belarus,NA,NA,0,0,0,0,1,0,0,sergei loznitsa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9087,tt1690389,vous n'avez encore rien vu (you ain't seen nothin' yet!),2012,115,41 min. or longer,France,Germany,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,alain resnais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,"un certain regard
 - 1er film",2012,0
f9088,tt1728686,"11.25 jiketsu no hi, mishima yukio to wakamonotachi (11/25 the day mishima chose his own fate)",2011,120,41 min. or longer,Japan,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,koji wakamatsu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9089,tt1797348,7 dias en la habana (7 days in havana),2012,129,41 min. or longer,Spain,France,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,benicio del toro,pablo trapero,julio medem,elia suleiman,gaspar noe,juan carlos tabio,laurent cantet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9090,tt1660302,a perdre la raison,2012,114,41 min. or longer,Belgium,Luxembourg,France,Switzerland,NA,NA,NA,0,0,0,0,1,0,0,joachim lafosse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9091,tt2099556,antiviral,2012,110,41 min. or longer,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,brandon cronenberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9092,tt2125435,beasts of the southern wild,2011,92,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,benh zeitlin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9093,tt1865335,confession of a child of the century,2011,120,41 min. or longer,France,Germany,United Kingdom,NA,NA,NA,NA,0,0,0,0,1,0,0,sylvie verheyde,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9094,tt2368749,despues de lucia,2011,103,41 min. or longer,Mexico,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,michel franco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9095,tt2123230,djeca (children of sarajevo),2012,90,41 min. or longer,Bosnia & Herzegovina,Germany,France,Turkey,NA,NA,NA,0,0,1,0,1,0,0,aida begic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,"un certain regard
 - 1er film",2012,0
f9096,tt2132324,elefante blanco (white elephant),2012,110,41 min. or longer,Argentina,Spain,France,NA,NA,NA,NA,0,0,0,0,1,1,0,pablo trapero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,"un certain regard
 - 1er film",2012,0
f9097,tt2139919,gimme the loot,2012,80,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,adam leon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,"un certain regard
 - 1er film",2012,0
f9098,tt2369023,la pirogue (the pirogue),2011,87,41 min. or longer,France,Senegal,Germany,NA,NA,NA,NA,0,1,0,0,1,0,0,moussa toure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,"un certain regard
 - 1er film",2012,0
f9099,tt2369025,la playa d.c.,2012,90,41 min. or longer,Colombia,Brazil,France,NA,NA,NA,NA,0,0,0,0,1,1,0,juan andres arango,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,"un certain regard
 - 1er film",2012,0
f9100,tt1650048,laurence anyways,2012,159,41 min. or longer,Canada,France,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,xavier dolan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9101,tt2008562,le grand soir,2011,92,41 min. or longer,France,Belgium,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,benoit delepine,gustave kervern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,"un certain regard
 - 1er film",2012,0
f9102,tt2369047,les chevaux de dieu (god's horses),2012,115,41 min. or longer,Morocco,France,Belgium,NA,NA,NA,NA,1,0,0,0,1,0,0,nabil ayouch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9103,tt1629715,miss lovely,2012,110,41 min. or longer,India,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,ashim ahluwalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9104,NA,mystery,2012,100,41 min. or longer,China,France,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,lou ye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,0,0,0,other fiction,CANNES,"out of competition
 - opening film",2012,0
f9105,tt2150332,renoir,2012,111,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,gilles bourdos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9106,tt2369333,student,2012,90,41 min. or longer,Kazakhstan,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,darezhan omirbayev,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9107,tt2369497,trois mondes (three worlds),2012,101,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,catherine corsini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2012,0
f9108,tt1277953,madagascar 3: europe's most wanted,2012,93,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,eric darnell,tom mcgrath,conrad vernon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,other films,1,0,0,animation fiction,CANNES,seances speciales,2012,0
f9109,tt1205487,mull im garten eden (polluting paradise),2012,98,41 min. or longer,Germany,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,fatih akin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,CANNES,seances speciales,2012,0
f9110,tt2401099,trashed,2011,98,41 min. or longer,United Kingdom,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,candida brady,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,CANNES,cinefondation,2012,0
f9111,tt2172154,abigail,2011,17,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,matthew james reilly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,cinefondation,2012,0
f9112,tt2172090,doroga na (the road to),2011,32,40 min. or shorter,Russia,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,taisia igumentseva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,cinefondation,2012,0
f9113,tt2391009,head over heels,2012,10,40 min. or shorter,United Kingdom,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,timothy reckart,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,other films,1,0,0,animation fiction,CANNES,cinefondation,2012,0
f9114,tt2172132,les ravissements (the raptures),2012,50,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,arthur cahn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,cinefondation,2012,0
f9115,tt2172194,los anfitriones (the hosts),2011,16,40 min. or shorter,Cuba,Peru,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,miguel angel moulet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,cinefondation,2012,0
f9116,tt2172044,matteus,2012,18,40 min. or shorter,Belgium,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,leni huyghe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,cinefondation,2012,0
f9117,tt2084063,pude ver un puma (could see a puma),2011,17,40 min. or shorter,Argentina,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,eduardo williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,cinefondation,2012,0
f9118,tt2172048,resen (dog leash),2012,26,40 min. or shorter,Israel,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,eti tsicko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,cinefondation,2012,0
f9119,tt1990313,riyoushi (the barber),2011,39,40 min. or shorter,Japan,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,shoichi akino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,cinefondation,2012,0
f9120,tt2145780,slug invasion,2012,6,40 min. or shorter,Denmark,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,morten helgeland,casper wermuth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,other films,1,0,0,animation fiction,CANNES,cinefondation,2012,0
f9121,tt2172062,tabara din razoare (the camp in razoare),2012,22,40 min. or shorter,Romania,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,cristi iftime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,cinefondation,2012,0
f9122,tt2231547,tambylles,2012,58,41 min. or longer,Czechia,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,michal hogenauer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,cinefondation,2012,0
f9123,tt2172200,terra (land),2011,24,40 min. or shorter,Italy,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,piero messina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - short films,2012,0
f9124,tt2091974,the ballad of finn + yeti,2011,18,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,meryl o'connor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,cinefondation,2012,0
f9125,tt2368875,gasp,2012,15,40 min. or shorter,Germany,Taiwan,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,eicke bettinga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - short films,2012,0
f9126,tt2369281,sessiz-be deng (silent),2012,14,40 min. or shorter,Turkey,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,l.rezan yesilbas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - short films,2012,0
f9127,tt2400275,adieu au langage (goodbye to language),2014,70,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,jean-luc godard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9128,tt2326612,captives,2013,113,41 min. or longer,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,atom egoyan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9129,tt2737050,"deux jours, une nuit",2014,95,41 min. or longer,Belgium,France,Italy,NA,NA,NA,NA,0,0,0,0,1,0,0,jean-pierre dardenne,luc dardenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9130,tt1100089,foxcatcher,2013,134,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,bennett miller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9131,tt3230162,futatsume no mado,2014,118,41 min. or longer,France,Japan,Spain,NA,NA,NA,NA,0,0,1,0,1,0,0,naomi kawase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9132,tt3110960,jimmy's hall,2014,106,41 min. or longer,United Kingdom,Ireland,France,NA,NA,NA,NA,0,0,0,0,1,0,0,ken loach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9133,tt3044244,le meraviglie (the wonders),2014,110,41 min. or longer,Italy,Switzerland,Germany,NA,NA,NA,NA,0,0,0,0,1,0,0,alice  rohrwacher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9134,tt2802154,leviathan,2014,141,41 min. or longer,Russia,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,andrey zvyagintsev,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9135,tt2172584,maps to the stars,2014,111,41 min. or longer,Canada,Germany,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,david cronenberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9136,tt3612616,mommy,2014,134,41 min. or longer,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,xavier dolan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9137,tt2473794,mr. turner,2014,149,41 min. or longer,United Kingdom,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,mike leigh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9138,tt3011894,relatos salvajes,2014,122,41 min. or longer,Argentina,Spain,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,damian szifron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9139,tt2707848,saint laurent,2014,150,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,nertrand bonello,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9140,tt2452254,sils maria,2014,123,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,olivier assayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9141,tt2398231,the homesman,2014,122,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,tommy lee jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9142,tt2177827,the search,2014,149,41 min. or longer,France,Georgia,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,michel hazanavicius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9143,tt3409392,timbuktu,2014,100,41 min. or longer,France,Mauritania,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,abderrahmane sissako,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9144,tt2758880,winter sleep,2014,196,41 min. or longer,Turkey,France,Germany,NA,NA,NA,NA,0,0,1,0,1,0,0,nuri bilge ceylan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CANNES,in competition - feature films,2014,0
f9145,tt3244512,charlie's country,2014,108,41 min. or longer,Australia,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,rolf de heer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2014,0
f9146,NA,fantasia,2014,85,41 min. or longer,China,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,wang chao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,0,0,0,other fiction,CANNES,un certain regard,2014,0
f9147,tt2844798,feher isten (white god),2014,119,41 min. or longer,Hungary,Germany,Sweden,NA,NA,NA,NA,0,0,0,0,1,0,0,kornel mundruczo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2014,0
f9148,tt3314376,hermosa juventud (beautiful youth ),2014,103,41 min. or longer,Spain,France,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,jaime rosales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2014,0
f9149,tt3510452,incompresa (misunderstood),2014,110,41 min. or longer,Italy,France,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,asia argento,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2014,0
f9150,tt3230082,la chambre bleue (the blue room),2014,76,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,mathieu amalric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2014,0
f9151,tt3675236,loin de mon pere (that lovely girl),2014,94,41 min. or longer,Israel,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,keren yedaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,un certain regard,2014,0
f9152,tt2366608,lost river,2014,105,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,ryan gosling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,"un certain regard
 - 1er film",2014,0
f9153,tt3660370,party girl,2014,96,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,marie amachoukeli,claire burger,samuel theis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,CANNES,"un certain regard
 - 1er film",2014,0
f9154,tt2375473,run,2014,100,41 min. or longer,Côte d’Ivoire,France,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,philippe lacote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,"un certain regard
 - 1er film",2014,0
f9155,tt2147521,snow in paradise,2014,108,41 min. or longer,United Kingdom,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,andrew hulme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,"un certain regard
 - 1er film",2014,0
f9156,tt3729920,the disappearance of eleanor rigby,2014,119,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,ned benson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,"un certain regard
 - 1er film",2014,0
